Source	Target	Weight
109800	179770	5.60695
109800	194090	6.04021
109800	603956	5.28759
109800	605982	5.38967
109820	123700	3.62497
109820	147900	3.68793
109820	223320	4.98205
109820	275300	5.25827
109820	305200	4.09147
109900	102150	5.7224
109900	227330	5.8058
109900	272950	5.73448
109900	600736	6.28616
109900	605130	5.39725
109900	608156	5.72602
110000	131450	8.57473
110000	131460	8.69525
110000	131500	7.35242
110000	145100	7.51076
110000	145590	4.83604
110000	150900	8.35578
110000	165600	5.65127
110000	186600	5.47785
110000	260900	3.64256
110000	264810	6.18344
110000	600598	6.03452
110000	603119	5.46063
110050	314250	4.66468
110050	600193	4.99439
110050	602124	4.45162
110050	602629	4.4979
110050	607671	4.65939
110100	219000	4.94339
110100	248700	5.05564
110100	268650	4.28701
110100	311360	4.42723
110100	312830	5.08568
110100	605627	5.01133
110100	607500	5.36016
110150	116150	5.25793
110150	185450	7.16296
110150	225200	5.09491
110150	255500	5.4233
110150	608908	5.89535
110720	111360	5.88539
110720	111500	10
110720	111800	10
110720	125570	7.26628
110720	147710	4.03334
110720	180950	6.10736
110720	194320	5.84252
110720	206200	5.71869
110720	217050	5.28945
110720	247420	10
110720	600166	5.50187
110720	604329	7.17805
110720	606642	5.36761
110720	608251	5.11587
110800	115665	6.38385
110800	115700	5.49812
110800	600881	5.49791
110800	601202	5.49803
110800	601286	5.49773
111360	110720	5.88539
111360	111500	5.88539
111360	111800	5.88539
111360	114650	5.64009
111360	247420	5.88539
111360	307830	5.13807
111360	314900	7.26513
111400	266120	4.19143
111400	278300	4.03159
111400	312210	3.69695
111400	603806	3.75461
111400	607676	3.64982
111500	110720	10
111500	111360	5.88539
111500	111800	10
111500	125570	7.26628
111500	147710	4.03334
111500	180950	6.10736
111500	217050	5.28945
111500	247420	10
111500	600166	5.50187
111500	604329	7.17805
111500	606642	5.36761
111500	608251	5.11587
111600	118865	4.28877
111600	177700	7.19821
111600	192800	5.15576
111600	227220	7.49083
111600	258660	4.35109
111600	259750	5.87437
111600	268040	4.23987
111600	277350	4.58328
111600	304000	7.19821
111600	314380	7.19821
111600	601813	7.19821
111800	110720	10
111800	111360	5.88539
111800	111500	10
111800	125570	7.26628
111800	147710	4.03334
111800	180950	6.10736
111800	217050	5.28945
111800	247420	10
111800	600166	5.50187
111800	604329	7.17805
111800	606642	5.36761
111800	608251	5.11587
112200	115645	3.82378
112200	140900	4.48417
112200	193900	3.59361
112200	600195	4.32943
112200	600376	3.66853
112240	122900	4.72634
112240	148800	5.43077
112240	155980	4.79096
112240	259440	4.68716
112240	604922	4.71857
112250	117600	4.65722
112250	166260	3.57428
112250	200710	3.40489
112250	265880	3.73759
112250	603656	3.45854
112270	134610	4.62348
112270	172150	4.4222
112270	177050	4.3459
112270	186575	4.80116
112270	231095	4.28386
112300	129490	5.86348
112300	133200	5.8259
112300	167200	4.63728
112300	167210	4.41019
112300	183500	6.41751
112300	257980	5.829
112300	605779	5.97319
112300	607656	6.05228
112310	200600	5.05032
112310	224410	4.77885
112310	258480	4.72329
112310	271665	4.61043
112310	309645	4.67174
112350	146000	4.31282
112350	146300	4.30983
112350	166740	4.21642
112350	193100	4.60305
112350	242530	4.25345
112370	251255	5.14907
112370	604317	6.35951
112370	604321	6.35601
112370	608393	6.35951
112370	608716	5.48562
112410	103900	5.38868
112410	145500	4.24558
112410	601367	4.1541
112410	603918	5.61637
112410	604329	5.45972
112410	605714	3.85327
112410	607329	5.61551
112410	608622	6.2552
112410	608902	4.28905
112430	114200	6.0507
112430	151200	5.8755
112430	165700	5.77634
112430	185650	5.72302
112430	187390	6.55078
112430	188100	6.52217
112430	190410	8.61174
112430	190500	7.35917
112430	268250	5.40989
112430	274200	7.35545
112430	300378	5.01723
112430	600356	4.89709
112440	107850	6.50666
112440	125580	6.96719
112440	136100	6.54812
112440	137370	4.90838
112440	139800	8.47367
112440	139900	3.9726
112440	157600	6.18755
112440	167600	4.35918
112440	186750	6.60107
112440	273600	5.05829
112440	309200	4.4444
112440	309630	7.48353
112440	603096	4.12328
112440	603670	4.00212
112450	112500	6.879
112450	112600	6.96883
112450	113200	8.15381
112450	139750	6.27673
112450	140000	5.04743
112450	188201	6.79939
112450	190680	6.90823
112450	211369	5.84618
112450	228900	5.538
112450	264010	5.93716
112450	272620	5.53096
112450	301940	7.62723
112450	600430	5.15923
112500	102510	6.68107
112500	112450	6.879
112500	113200	7.9897
112500	113300	5.82344
112500	139750	5.82056
112500	174600	7.14938
112500	184460	5.95021
112500	185650	5.89364
112500	185700	6.90464
112500	250215	5.74832
112500	259610	5.26205
112500	264010	6.04866
112500	277300	4.44382
112500	600002	6.28578
112500	603396	6.54538
112600	102400	6.86484
112600	106995	6.85001
112600	112450	6.96883
112600	112800	8.56865
112600	112910	7.96565
112600	113100	6.22348
112600	113310	5.85575
112600	113475	6.62435
112600	119100	5.30413
112600	161600	4.64481
112600	185600	7.3209
112600	207620	4.95696
112600	223610	6.25983
112600	227270	5.20953
112600	228250	5.21385
112600	228900	5.64399
112600	259100	5.70535
112600	259270	7.84449
112600	272150	8.494
112600	272620	5.90946
112600	301940	6.72924
112600	606895	5.59606
112700	114200	6.97994
112700	125580	6.52044
112700	126050	5.91015
112700	136100	6.55336
112700	165700	6.93603
112700	167100	4.14747
112700	186750	6.55259
112700	228800	4.75208
112700	259100	6.12848
112700	264010	6.08828
112700	269630	6.20732
112800	102400	5.83064
112800	112600	8.56865
112800	113475	7.70242
112800	151620	4.58399
112800	158100	7.71569
112800	160300	5.76252
112800	189000	7.71569
112800	190680	8.0649
112800	203340	5.84747
112800	219070	7.31107
112800	225300	6.65693
112800	259270	6.40749
112800	265140	4.65376
112800	272150	8.50593
112800	309630	6.64087
112800	602342	6.04984
112900	106995	8.05251
112900	125590	7.96156
112900	152600	6.0763
112900	164800	5.93088
112900	188100	7.12884
112900	190500	8.04713
112900	190680	7.97102
112900	226110	4.94382
112900	274190	4.09864
112900	274200	8.0512
112900	603530	4.2658
112910	102370	5.52714
112910	106995	7.15409
112910	108000	4.88983
112910	112600	7.96565
112910	113310	6.34759
112910	115400	5.08726
112910	137370	5.33267
112910	139800	6.60322
112910	145200	4.7321
112910	157600	5.33515
112910	161600	4.99319
112910	206550	4.68053
112910	207620	5.27098
112910	225300	6.55365
112910	259100	5.67982
112910	259270	6.20305
112910	309630	6.8285
112910	602535	3.98903
112910	603096	3.77268
112910	606835	5.93539
113000	120400	7.12034
113000	149730	4.98024
113000	184460	6.12063
113000	185750	6.83266
113000	264475	6.10661
113000	602471	4.76393
113000	605289	5.97847
113100	102370	5.43342
113100	112600	6.22348
113100	174600	6.07101
113100	174700	6.01136
113100	186350	6.261
113100	200700	5.48845
113100	272150	5.82185
113100	601356	5.20398
113200	102400	5.99227
113200	102510	7.11665
113200	112450	8.15381
113200	112500	7.9897
113200	113300	5.92194
113200	123150	6.99862
113200	173800	4.51921
113200	176240	6.29934
113200	186300	6.9585
113200	211369	6.05045
113200	255980	4.92711
113200	277300	4.70057
113200	600002	5.90588
113200	603396	6.87309
113200	607278	4.59822
113300	112500	5.82344
113300	113200	5.92194
113300	174200	5.85222
113300	176240	5.79068
113300	186300	6.21275
113301	108900	6.56618
113301	178650	5.15791
113301	212090	4.59747
113301	275595	5.13868
113301	601347	3.52792
113301	607941	5.06677
113310	112600	5.85575
113310	112910	6.34759
113310	223610	5.43866
113310	301940	5.4281
113310	309630	5.70802
113400	117360	5.82983
113400	164100	5.33825
113400	164150	5.43105
113400	172850	4.91803
113400	178330	5.34776
113400	212900	6.19431
113400	213002	5.10603
113400	220219	4.47333
113400	240800	5.23279
113450	108120	5.02615
113450	119800	4.88109
113450	184252	5.19621
113450	246000	5.06851
113450	607354	5.4421
113450	608970	3.20264
113470	102520	4.73836
113470	163850	4.49711
113470	217520	4.69962
113470	228940	4.20341
113470	247410	4.27324
113470	309300	4.33977
113475	112600	6.62435
113475	112800	7.70242
113475	156520	4.90748
113475	158100	6.53283
113475	190680	7.68235
113475	272150	6.82925
113477	121070	6.85547
113477	152950	6.49446
113477	158300	5.08628
113477	180870	6.61888
113477	187500	4.40582
113477	193530	4.99728
113477	208080	5.43171
113477	208081	5.51257
113477	211180	5.99972
113477	227280	4.83132
113477	227330	5.88585
113477	268850	5.60273
113477	272430	4.57793
113477	272620	5.71921
113477	300243	5.19725
113477	601680	5.37754
113477	602249	5.90856
113477	603396	6.12303
113477	603572	6.03858
113477	606232	6.02881
113477	606242	5.50109
113480	107200	5.72715
113480	227200	6.06976
113480	244200	5.37777
113480	301700	8.05294
113480	603572	5.31529
113500	184095	5.34823
113500	184250	5.18263
113500	184252	6.47835
113500	223800	5.80869
113500	250600	5.3416
113500	252300	4.62576
113500	313400	5.8453
113500	602475	4.47203
113500	607326	6.00225
113600	113620	3.81831
113600	113650	3.84734
113600	128700	5.83643
113600	136500	3.90792
113600	602588	4.41131
113610	117210	4.46203
113610	125370	4.80582
113610	149400	3.78491
113610	159700	4.3691
113610	183086	4.25636
113610	312920	5.48071
113620	113600	3.81831
113620	113650	5.59971
113620	129900	5.47207
113620	225000	5.48238
113620	309800	5.58267
113620	311200	5.53207
113650	113600	3.84734
113650	113620	5.59971
113650	166780	4.94215
113650	167500	5.13796
113650	191830	4.2577
113650	202650	5.08802
113650	301590	5.43752
113670	113700	3.82988
113670	117900	3.93343
113670	163600	6.42572
113670	163700	4.13599
113670	187750	3.57765
113700	107600	4.75042
113700	113670	3.82988
113700	129550	4.65849
113700	163600	4.97721
113700	181270	4.91853
113700	225280	4.95786
113705	114480	4.99632
113705	114500	5.17128
113705	120435	4.82437
113705	151623	4.54724
113705	180200	4.69033
113705	210900	4.69229
113750	116850	7.68083
113750	133800	7.23704
113750	139100	4.5466
113750	180600	9.95942
113750	191480	7.03631
113750	194300	7.46336
113750	210750	7.0369
113750	227220	7.64573
113750	227240	9.56559
113750	260555	5.43287
113750	261990	7.03564
113750	266350	6.28117
113750	276880	5.63135
113750	600771	5.49213
113800	124200	5.20813
113800	146590	5.78453
113800	146800	5.88678
113800	600648	5.54877
113800	607654	4.98145
113900	140400	5.44775
113900	234700	4.22398
113900	602067	4.6913
113900	603642	3.88986
113900	604559	5.23945
113900	608567	3.95895
113950	140400	5.58244
113950	209600	4.6519
113950	602087	5.7795
113950	604363	4.59683
113950	608988	4.06693
113970	136580	5.59467
113970	148000	4.31304
113970	151390	5.93027
113970	151441	5.09202
113970	601083	4.53835
113970	604474	6.41641
113970	608232	4.68694
114000	156230	4.97027
114000	191400	4.81534
114000	249700	4.86655
114000	602361	4.4377
114000	605946	4.12669
114030	105250	4.56451
114030	162210	6.61529
114030	162220	5.22318
114030	162260	7.31874
114030	162270	6.0136
114030	171420	5.00997
114030	193520	5.86821
114030	209700	5.42488
114030	601321	5.43995
114030	607151	3.90388
114100	118750	6.50324
114100	193680	5.04463
114100	221820	4.85978
114100	260300	5.06922
114100	261630	5.36317
114100	270900	5.51275
114100	311510	5.20756
114100	606656	6.06717
114120	104500	6.29013
114120	130900	5.74996
114120	204690	5.68822
114120	204700	7.02536
114120	301200	6.48355
114140	127400	4.57448
114140	131705	6.39848
114140	131750	5.56677
114140	136000	5.73442
114140	169610	5.93252
114140	258840	5.64879
114150	146160	4.81868
114150	174700	6.45559
114150	175690	6.98075
114150	263450	6.77021
114150	607324	7.16231
114150	608562	6.50572
114200	112430	6.0507
114200	112700	6.97994
114200	126900	4.04443
114200	139750	5.72961
114200	140600	5.66396
114200	149100	5.31913
114200	178610	4.12604
114200	187390	5.73804
114200	228800	3.78414
114200	300378	4.4021
114290	108720	5.36378
114290	117650	5.15511
114290	207410	5.01685
114290	224400	5.19933
114290	228520	5.06061
114290	241500	4.69119
114290	309350	5.29187
114300	100050	5.45931
114300	108110	5.47276
114300	119500	6.84179
114300	147800	5.92267
114300	178110	5.12039
114300	208150	5.56018
114300	224400	5.89868
114300	228930	5.46659
114300	245600	6.16401
114300	259780	4.2762
114300	265000	5.92928
114300	268670	4.57417
114300	300004	5.13281
114300	302380	6.13172
114300	304120	5.74485
114300	309583	5.9343
114300	601427	4.57541
114300	605311	5.17982
114300	607552	5.38589
114400	114500	5.75965
114400	120435	5.16768
114400	176807	5.22537
114400	250650	4.94344
114400	260350	4.59575
114400	604370	4.51939
114400	608456	4.72071
114450	148390	5.25906
114450	277465	5.9591
114450	278760	4.94524
114450	278780	5.78843
114450	600630	7.02158
114480	102660	4.04414
114480	113705	4.99632
114480	120435	4.55961
114480	151623	4.38292
114480	155720	4.40209
114480	176807	5.10791
114480	211410	3.84499
114480	259500	4.20453
114480	273300	3.86246
114500	113705	5.17128
114500	114400	5.75965
114500	120435	5.0707
114500	120436	5.23899
114500	144700	4.66247
114500	175200	4.31698
114500	188550	4.65249
114500	606764	3.93663
114500	608456	4.82695
114550	142330	3.59651
114550	176100	4.4807
114550	194090	4.21537
114550	231100	4.24812
114550	602254	4.88773
114550	605982	4.12318
114580	158310	3.79498
114580	212050	5.16451
114580	247430	5.20136
114580	247450	5.70195
114580	247650	4.80789
114580	252250	4.78283
114600	125280	6.98828
114600	125350	7.81366
114600	146400	9.99522
114600	147300	7.73208
114600	154300	7.4117
114600	168200	7.54834
114600	184510	5.78456
114600	187000	7.58395
114600	194100	6.41455
114600	227000	4.11559
114600	231090	3.19476
114600	243185	3.51355
114600	248100	3.79585
114600	257790	4.12054
114600	273050	4.6994
114600	311750	5.74097
114600	313490	7.81196
114600	313550	9.99522
114600	314240	5.00074
114600	608615	5.73331
114620	122900	5.29118
114620	137270	3.96779
114620	155980	5.40087
114620	194000	5.11759
114620	219200	4.94758
114620	234800	4.51409
114620	278250	5.21893
114620	300244	4.53838
114620	600159	5.35577
114650	109160	4.58916
114650	111360	5.64009
114650	115300	5.55761
114650	123550	4.31096
114650	169200	6.28981
114650	176950	6.13715
114650	181200	5.47863
114650	217050	5.54761
114650	269300	5.16982
114650	272650	6.28981
114650	307830	5.50814
114650	314900	7.74687
114700	147300	7.66785
114700	147400	7.61362
114700	166750	5.7884
114700	168200	9.11519
114700	194100	6.89768
114700	231090	3.34631
114700	260950	4.66925
114700	272700	4.70591
114700	302400	7.66785
114700	313490	9.03673
114900	155240	4.59219
114900	162240	4.113
114900	188550	4.32344
114900	234820	2.95498
114900	600634	4.97698
114900	603744	4.8658
115000	115080	4.90883
115000	133750	5.34278
115000	602087	3.98243
115000	603829	4.69544
115000	604772	4.18211
115080	115000	4.90883
115080	140400	5.95362
115080	192500	4.97079
115080	192600	4.89155
115080	194200	6.03842
115080	220400	4.04847
115080	600919	6.19334
115080	601144	5.07076
115080	603829	6.73129
115080	603830	6.03003
115150	153400	4.52496
115150	169400	4.09905
115150	235730	5.20655
115150	249630	5.23654
115150	300258	4.6515
115150	311200	5.1638
115150	601803	5.24938
115150	605627	5.2122
115150	608799	4.99666
115195	115196	5.97504
115195	115198	8.65804
115195	212130	7.8922
115195	608751	5.43408
115195	608758	5.28513
115196	115195	5.97504
115196	115197	6.03027
115196	115198	6.81718
115196	600858	5.88615
115196	608751	7.9522
115196	608758	7.78003
115197	115196	6.03027
115197	115198	6.12227
115197	600858	6.7158
115197	608751	6.46487
115197	608758	5.87791
115198	115195	8.65804
115198	115196	6.81718
115198	115197	6.12227
115198	212130	6.49678
115198	608751	6.35113
115198	608758	5.99709
115200	159001	4.69794
115200	192600	4.87145
115200	300257	4.49481
115200	600884	4.61965
115200	606685	4.59508
115210	302045	5.33962
115210	602067	5.6974
115210	604765	5.14329
115210	605275	5.11907
115210	607920	6.1278
115210	608807	6.53129
115250	146550	4.18405
115250	203650	4.55037
115250	208750	4.32469
115250	262000	4.58675
115250	605362	4.61191
115300	114650	5.55761
115300	125570	6.32192
115300	151590	3.88371
115300	206100	5.51996
115300	241600	4.01766
115300	245590	5.14714
115300	269300	5.6316
115300	314900	7.17184
115300	604324	4.00676
115310	118350	4.88142
115310	138000	3.77901
115310	162240	4.71284
115310	171350	4.37801
115310	601650	4.9995
115310	604287	3.42084
115310	605373	4.73601
115310	606661	4.79086
115310	606864	5.32882
115400	107900	5.82823
115400	112910	5.08726
115400	165700	5.64822
115400	182255	6.08259
115400	188700	4.03076
115400	191440	5.05739
115430	133020	4.30895
115430	147530	3.56668
115430	156220	4.30918
115430	162500	3.94202
115430	252600	3.61977
115470	180500	4.89658
115470	214800	5.4925
115470	235730	5.32851
115470	268300	5.43646
115470	273395	5.09049
115470	305600	5.12976
115470	608572	5.25846
115645	112200	3.82378
115645	140850	4.1302
115645	140900	4.30056
115645	175500	3.69173
115645	214350	4.96349
115645	225410	4.52293
115645	600881	4.5031
115645	601202	4.50316
115645	601286	4.50326
115650	115700	5.58211
115650	115800	5.58129
115650	600881	5.58253
115650	601202	5.58231
115650	601286	5.5825
115650	607450	5.17778
115660	106220	5.63034
115660	106230	7.38289
115660	115700	8.68872
115660	115800	8.68277
115660	116150	7.62791
115660	185450	6.08953
115660	206900	6.52916
115660	251505	5.41465
115660	272550	5.75216
115660	302200	6.09786
115660	600881	8.68834
115660	601202	8.68853
115660	601286	8.68797
115660	601547	8.27444
115665	110800	6.38385
115665	115700	8.75268
115665	115800	8.74719
115665	116200	8.24585
